Time,VDD_CPU_GPU_CV,VDD_SOC
2.5152000034722732e-05,1.625,1.424
0.9948265600000923,1.058,1.386
1.9984092479999163,1.017,1.386
2.9971258559999114,0.976,1.386
3.9992022080000424,1.058,1.386
4.9977714560000095,0.976,1.386
5.997840703999827,0.937,1.386
6.998163839999961,0.896,1.386
7.999115231999895,0.896,1.386
8.999785951999911,0.896,1.386
10.006975968000006,1.019,1.386
11.007768831999783,1.465,1.386
12.011675839999953,1.666,1.424
13.016545567999856,2.113,1.465
14.013117023999712,1.95,1.465
15.011623935999978,1.991,1.465
16.013867199999822,1.95,1.465
17.014627871999892,1.95,1.465
18.014675807999993,1.95,1.465
19.017570111999703,1.91,1.465
20.01775932800001,1.95,1.465
21.018284479999693,1.95,1.465
22.019716064000022,1.91,1.465
23.023200992000056,1.95,1.465
24.02176022399999,1.95,1.465
25.023900736000087,1.95,1.465
26.024390080000103,1.91,1.465
27.023648255999888,1.991,1.465
28.025203935999798,1.91,1.465
29.026427391999732,1.95,1.465
30.028250240000034,1.95,1.465
31.028154079999695,1.91,1.465
32.028069151999716,1.95,1.424
33.029658751999705,1.91,1.465
34.030922495999675,1.95,1.465
35.031828031999794,1.91,1.465
36.03361487999973,1.95,1.465
37.03458652800009,1.91,1.465
38.03434153599983,1.91,1.465
39.03743737600007,1.91,1.465
40.0372759679999,1.95,1.465
41.038290464000056,1.95,1.465
42.04068908799991,1.95,1.465
43.042064927999945,1.95,1.465
44.0426100159998,1.91,1.465
45.04293638399986,1.95,1.465
46.04393510399996,1.991,1.465
47.044185023999944,1.91,1.465
48.04538729599972,1.95,1.465
49.045830719999685,1.95,1.465
50.047074688000066,1.91,1.465
51.04884768000011,1.95,1.465
52.04772179199972,1.95,1.465
53.0486126400001,1.95,1.465
54.0505009919998,1.91,1.465
55.05431161599972,1.91,1.465
56.05340527999988,1.95,1.424
57.05789491199994,1.991,1.465
58.05531564800003,1.95,1.465
59.05597052799976,1.95,1.465
60.0580222399999,1.991,1.465
61.05937097600008,1.95,1.465
62.05990771200004,1.91,1.465
63.06100131199992,1.95,1.465
64.0607164160001,1.91,1.465
65.0623809599997,1.91,1.465
66.07101481599966,1.91,1.465
67.06540246399982,1.95,1.465
68.06538688,1.95,1.465
69.06784607999998,1.91,1.465
70.06829091200007,1.91,1.465
71.06842777599968,1.95,1.465
72.06916998399993,1.95,1.465
73.07138057599968,1.95,1.465
74.07118806399967,1.91,1.465
75.07202703999974,1.95,1.465
76.07412496000006,1.95,1.465
77.07712067200009,2.153,1.465
78.07700003199989,1.991,1.465
79.07684806399993,1.95,1.465
80.07800691200009,1.95,1.465
81.07867190399975,1.95,1.465
82.08011443199985,1.95,1.465
83.08066393599984,1.95,1.465
84.08134380799993,1.95,1.465
85.0831436479998,1.91,1.465
86.08440121600006,1.91,1.465
87.08554646399989,1.95,1.465
88.0859892479998,1.91,1.465
89.08846367999968,1.95,1.424
90.08723161599983,1.95,1.465
91.08941094400006,1.95,1.465
92.09030060799978,1.95,1.465
93.09192323199977,1.95,1.465
94.09201161600004,1.91,1.465
95.0917637120001,1.95,1.465
96.09501472000011,1.91,1.465
97.09521177599981,1.91,1.424
98.09477398399986,1.95,1.465
99.09585497599983,1.95,1.465
100.09737033600004,1.95,1.465
101.09707695999987,1.91,1.465
102.09829660800006,1.95,1.465
103.10166998399973,1.991,1.465
104.10162348799986,1.91,1.465
105.1022920319997,1.91,1.465
106.10238351999988,1.546,1.426
107.10158143999979,0.978,1.388
108.10235423999984,0.937,1.388
109.10276608000004,0.896,1.386
110.10163907199967,0.896,1.388
111.10475692799992,0.896,1.388
112.1053902399999,0.896,1.388
113.10519743999976,0.896,1.388
114.10755334399983,0.896,1.388
115.11015932800001,0.896,1.388
116.10902995199967,0.896,1.388
